10183	B	407320	640		
10184	B	407360	594		
10185	P	407400	1041		
10186	B	407440	526		
10187	B	407480	561		
10188	I	407520	2931		
10189	B	407560	743		
10190	B	407600	682		
10191	P	407640	925		
10192	B	407680	607		
10193	B	407720	635		
10194	P	407760	1103		
10195	B	407800	586		
10196	B	407840	599		
10197	P	407880	855		
10198	B	407920	493		
10199	B	407960	542		
10200	I	408000	2971		
10201	B	408040	676		
10202	B	408080	934		
10203	P	408120	1484		
10204	B	408160	2210		
10205	B	408200	1427		
10206	P	408240	5299		
10207	B	408280	1174		
10208	B	408320	1223		
10209	P	408360	1753		
10210	B	408400	1141		
10211	B	408440	1095		
10212	I	408480	4994		
10213	B	408520	1134		
10214	B	408560	1115		
10215	P	408600	1743		
10216	B	408640	1123		
10217	B	408680	1167		
10218	P	408720	1482		
10219	B	408760	1150		
10220	B	408800	1136		
10221	P	408840	1815		
10222	B	408880	1108		
10223	B	408920	1125		
10224	I	408960	4922		
10225	B	409000	1242		
10226	B	409040	1110		
10227	P	409080	1783		
10228	B	409120	1057		
10229	B	409160	1244		
10230	P	409200	1578		
10231	B	409240	1083		
10232	B	409280	1098		
10233	P	409320	1681		
10234	B	409360	848		
10235	B	409400	1063		
10236	I	409440	4913		
10237	B	409480	1073		
10238	B	409520	1072		
10239	P	409560	1477		
10240	B	409600	991		
10241	B	409640	935		
10242	P	409680	1714		
10243	B	409720	1111		
10244	B	409760	1224		
10245	P	409800	1647		
10246	B	409840	1102		
10247	B	409880	893		
10248	I	409920	4980		
10249	B	409960	1074		
10250	B	410000	1238		
10251	P	410040	1891		
10252	B	410080	1184		
10253	B	410120	1084		
10254	P	410160	1655		
10255	B	410200	1041		
10256	B	410240	1164		
10257	P	410280	1708		
10258	B	410320	1164		
10259	B	410360	1079		
10260	I	410400	5044		
10261	B	410440	1043		
10262	B	410480	1084		
10263	P	410520	1575		
10264	B	410560	1033		
10265	B	410600	1157		
10266	P	410640	1634		
10267	B	410680	1227		
10268	B	410720	1064		
10269	P	410760	1672		
10270	B	410800	932		
10271	B	410840	1085		
10272	I	410880	4815		
10273	B	410920	1244		
10274	B	410960	1151		
10275	P	411000	1667		
10276	B	411040	1112		
10277	B	411080	1165		
10278	P	411120	1674		
10279	B	411160	1196		
10280	B	411200	1088		
10281	P	411240	1633		
10282	B	411280	899		
10283	B	411320	981		
10284	I	411360	4880		
10285	B	411400	1186		
10286	B	411440	1089		
10287	P	411480	1767		
10288	B	411520	1061		
10289	B	411560	997		
10290	P	411600	1336		
10291	B	411640	1058		
10292	B	411680	1114		
10293	P	411720	1488		
10294	B	411760	1137		
10295	B	411800	974		
10296	I	411840	5013		
10297	B	411880	1055		
10298	B	411920	1177		
10299	P	411960	1583		
10300	B	412000	1115		
10301	B	412040	1098		
10302	P	412080	1427		
10303	B	412120	1040		
10304	B	412160	1069		
10305	P	412200	1388		
10306	B	412240	921		
10307	B	412280	918		
10308	I	412320	5086		
10309	B	412360	1032		
10310	B	412400	1102		
10311	P	412440	1719		
10312	B	412480	1279		
10313	B	412520	1364		
10314	P	412560	1906		
10315	B	412600	1251		
10316	B	412640	1291		
10317	P	412680	1823		
10318	B	412720	1161		
10319	B	412760	1319		
10320	I	412800	4888		
10321	B	412840	1314		
10322	B	412880	1161		
10323	P	412920	2055		
10324	B	412960	1203		
10325	B	413000	1466		
10326	P	413040	1851		
10327	B	413080	1407		
10328	B	413120	1319		
10329	P	413160	2214		
10330	B	413200	1350		
10331	B	413240	1525		
10332	I	413280	4917		
10333	B	413320	1845		
10334	B	413360	1634		
10335	P	413400	2497		
10336	B	413440	1385		
10337	B	413480	1299		
10338	P	413520	2288		
10339	B	413560	1319		
10340	B	413600	1507		
10341	P	413640	2156		
10342	B	413680	1332		
10343	B	413720	1237		
10344	I	413760	5215		
10345	B	413800	1209		
10346	B	413840	1353		
10347	P	413880	1937		
10348	B	413920	1267		
10349	B	413960	1238		
10350	P	414000	1921		
10351	B	414040	1295		
10352	B	414080	1438		
10353	P	414120	1908		
10354	B	414160	1386		
10355	B	414200	1267		
10356	I	414240	5200		
10357	B	414280	1303		
10358	B	414320	1479		
10359	P	414360	2108		
10360	B	414400	1532		
10361	B	414440	1518		
10362	P	414480	1759		
10363	B	414520	1261		
10364	B	414560	1174		
10365	P	414600	1954		
10366	B	414640	1247		
10367	B	414680	1319		
10368	I	414720	4911		
10369	B	414760	1406		
10370	B	414800	1317		
10371	P	414840	2240		
10372	B	414880	1441		
10373	B	414920	1469		
10374	P	414960	2006		
10375	B	415000	1317		
10376	B	415040	1159		
10377	P	415080	1808		
10378	B	415120	1132		
10379	B	415160	1243		
10380	I	415200	4995		
10381	B	415240	1300		
10382	B	415280	1218		
10383	P	415320	1900		
10384	B	415360	1078		
10385	B	415400	1110		
10386	P	415440	1557		
10387	B	415480	1318		
10388	B	415520	1364		
10389	P	415560	1802		
10390	B	415600	1223		
10391	B	415640	1077		
10392	I	415680	5151		
10393	B	415720	1093		
10394	B	415760	1121		
10395	P	415800	1622		
10396	B	415840	1170		
10397	B	415880	1140		
10398	P	415920	1868		
10399	B	415960	1412		
10400	B	416000	1599		
10401	P	416040	2159		
10402	B	416080	1457		
10403	B	416120	1213		
10404	I	416160	4958		
10405	B	416200	1407		
10406	B	416240	1603		
10407	P	416280	2264		
10408	B	416320	1595		
10409	B	416360	1562		
10410	P	416400	2383		
10411	B	416440	1456		
10412	B	416480	1354		
10413	P	416520	2298		
10414	B	416560	1536		
10415	B	416600	1654		
10416	I	416640	4696		
10417	B	416680	1692		
10418	B	416720	1577		
10419	P	416760	2602		
10420	B	416800	1301		
10421	B	416840	1358		
10422	P	416880	2060		
10423	B	416920	1268		
10424	B	416960	1156		
10425	P	417000	1984		
10426	B	417040	994		
10427	B	417080	1161		
10428	I	417120	4737		
10429	B	417160	1207		
10430	B	417200	1014		
10431	P	417240	1586		
10432	B	417280	978		
10433	B	417320	1031		
10434	P	417360	1573		
10435	B	417400	1008		
10436	B	417440	1119		
10437	P	417480	1570		
10438	B	417520	1007		
10439	B	417560	767		
10440	I	417600	4685		
10441	B	417640	1277		
10442	B	417680	1517		
10443	P	417720	2169		
10444	B	417760	1369		
10445	B	417800	1078		
10446	P	417840	2489		
10447	B	417880	873		
10448	B	417920	956		
10449	P	417960	1174		
10450	B	418000	828		
10451	B	418040	686		
10452	I	418080	2617		
10453	B	418120	766		
10454	B	418160	791		
10455	P	418200	979		
10456	B	418240	819		
10457	B	418280	768		
10458	P	418320	1027		
10459	B	418360	721		
10460	B	418400	795		
10461	P	418440	1054		
10462	B	418480	750		
10463	B	418520	738		
10464	I	418560	2275		
10465	B	418600	777		
10466	B	418640	766		
10467	P	418680	1034		
10468	B	418720	708		
10469	B	418760	768		
10470	P	418800	932		
10471	B	418840	836		
10472	B	418880	805		
10473	P	418920	1055		
10474	B	418960	562		
10475	B	419000	726		
10476	I	419040	2262		
10477	B	419080	755		
10478	B	419120	707		
10479	P	419160	1014		
10480	B	419200	656		
10481	B	419240	712		
10482	P	419280	970		
10483	B	419320	735		
10484	B	419360	728		
10485	P	419400	923		
10486	B	419440	653		
10487	B	419480	599		
10488	I	419520	2556		
10489	B	419560	820		
10490	B	419600	791		
10491	P	419640	915		
10492	B	419680	713		
10493	B	419720	678		
10494	P	419760	866		
10495	B	419800	660		
10496	B	419840	732		
10497	P	419880	1018		
10498	B	419920	660		
10499	B	419960	557		
10500	I	420000	2481		
10501	B	420040	722		
10502	B	420080	705		
10503	P	420120	963		
10504	B	420160	740		
10505	B	420200	749		
10506	P	420240	825		
10507	B	420280	785		
10508	B	420320	702		
10509	P	420360	867		
10510	B	420400	587		
10511	B	420440	720		
10512	I	420480	2373		
10513	B	420520	802		
10514	B	420560	717		
10515	P	420600	1098		
10516	B	420640	653		
10517	B	420680	654		
10518	P	420720	830		
10519	B	420760	657		
10520	B	420800	635		
10521	P	420840	881		
10522	B	420880	665		
10523	B	420920	706		
10524	I	420960	2297		
10525	B	421000	755		
10526	B	421040	734		
10527	P	421080	882		
10528	B	421120	706		
10529	B	421160	761		
10530	P	421200	933		
10531	B	421240	766		
10532	B	421280	648		
10533	P	421320	857		
10534	B	421360	583		
10535	B	421400	590		
10536	I	421440	2208		
10537	B	421480	644		
10538	B	421520	717		
10539	P	421560	916		
10540	B	421600	673		
10541	B	421640	640		
10542	P	421680	835		
10543	B	421720	587		
10544	B	421760	672		
10545	P	421800	779		
10546	B	421840	537		
10547	B	421880	548		
10548	I	421920	2415		
10549	B	421960	616		
10550	B	422000	686		
10551	P	422040	875		
10552	B	422080	635		
10553	B	422120	618		
10554	P	422160	861		
10555	B	422200	622		
10556	B	422240	591		
10557	P	422280	833		
10558	B	422320	772		
10559	B	422360	772		
10560	I	422400	2224		
10561	B	422440	559		
10562	B	422480	507		
10563	P	422520	784		
10564	B	422560	512		
10565	B	422600	554		
10566	P	422640	667		
10567	B	422680	618		
10568	B	422720	548		
10569	P	422760	785		
10570	B	422800	531		
10571	B	422840	550		
10572	I	422880	2244		
10573	B	422920	619		
10574	B	422960	545		
10575	P	423000	819		
10576	B	423040	484		
10577	B	423080	563		
10578	P	423120	754		
10579	B	423160	543		
10580	B	423200	536		
10581	P	423240	793		
10582	B	423280	520		
10583	B	423320	511		
10584	I	423360	2294		
10585	B	423400	626		
10586	B	423440	608		
10587	P	423480	782		
10588	B	423520	627		
10589	B	423560	518		
10590	P	423600	817		
10591	B	423640	575		
10592	B	423680	622		
10593	P	423720	722		
10594	B	423760	536		
10595	B	423800	464		
10596	I	423840	2228		
10597	B	423880	1032		
10598	B	423920	1915		
10599	P	423960	4825		
10600	B	424000	1644		
10601	B	424040	1484		
10602	P	424080	2201		
10603	B	424120	1212		
10604	B	424160	1316		
10605	P	424200	2107		
10606	B	424240	1389		
10607	B	424280	1422		
10608	I	424320	4559		
10609	B	424360	1486		
10610	B	424400	1485		
10611	P	424440	2544		
10612	B	424480	1557		
10613	B	424520	1646		
10614	P	424560	2216		
10615	B	424600	1652		
10616	B	424640	1596		
10617	P	424680	2582		
10618	B	424720	1615		
10619	B	424760	1744		
10620	I	424800	4614		
10621	B	424840	1701		
10622	B	424880	1598		
10623	P	424920	2602		
10624	B	424960	1550		
10625	B	425000	1640		
10626	P	425040	2170		
10627	B	425080	1773		
10628	B	425120	1547		
10629	P	425160	2595		
10630	B	425200	1622		
10631	B	425240	1524		
10632	I	425280	4595		
10633	B	425320	1936		
10634	B	425360	2081		
10635	P	425400	2868		
10636	B	425440	2120		
10637	B	425480	1941		
10638	P	425520	2864		
10639	B	425560	2060		
10640	B	425600	2333		
10641	P	425640	3125		
10642	B	425680	2480		
10643	B	425720	2296		
10644	I	425760	5151		
10645	B	425800	2320		
10646	B	425840	2682		
10647	P	425880	3508		
10648	B	425920	2566		
10649	B	425960	2263		
10650	P	426000	3391		
10651	B	426040	2256		
10652	B	426080	2303		
10653	P	426120	3410		
10654	B	426160	2844		
10655	B	426200	2753		
10656	I	426240	5060		
10657	B	426280	2659		
10658	B	426320	2401		
10659	P	426360	4119		
10660	B	426400	2775		
10661	B	426440	2894		
10662	P	426480	3560		
10663	B	426520	2865		
10664	B	426560	2605		
10665	P	426600	3912		
10666	B	426640	2596		
10667	B	426680	2787		
10668	I	426720	5221		
10669	B	426760	2850		
10670	B	426800	2572		
10671	P	426840	3744		
10672	B	426880	2458		
10673	B	426920	2800		
10674	P	426960	3339		
10675	B	427000	2508		
10676	B	427040	2463		
10677	P	427080	3619		
10678	B	427120	2191		
10679	B	427160	2205		
10680	I	427200	4844		
10681	B	427240	2309		
10682	B	427280	2497		
10683	P	427320	3115		
10684	B	427360	2425		
10685	B	427400	2259		
10686	P	427440	3380		
10687	B	427480	2017		
10688	B	427520	2394		
10689	P	427560	3130		
10690	B	427600	2099		
10691	B	427640	1890		
10692	I	427680	4549		
10693	B	427720	1854		
10694	B	427760	2012		
10695	P	427800	2568		
10696	B	427840	1965		
10697	B	427880	1804		
10698	P	427920	2557		
10699	B	427960	1612		
10700	B	428000	1735		
10701	P	428040	2446		
10702	B	428080	1784		
10703	B	428120	1810		
10704	I	428160	4131		
10705	B	428200	1693		
10706	B	428240	1588		
10707	P	428280	2351		
10708	B	428320	1571		
10709	B	428360	1912		
10710	P	428400	2116		
10711	B	428440	1728		
10712	B	428480	1647		
10713	P	428520	2625		
10714	B	428560	1718		
10715	B	428600	1895		
10716	I	428640	3675		
10717	B	428680	1734		
10718	B	428720	1508		
10719	P	428760	2338		
10720	B	428800	1288		
10721	B	428840	1352		
10722	P	428880	2056		
10723	B	428920	1345		
10724	B	428960	1192		
10725	P	429000	2050		
10726	B	429040	1019		
10727	B	429080	1002		
10728	I	429120	2981		
10729	B	429160	1022		
10730	B	429200	1207		
10731	P	429240	1663		
10732	B	429280	1148		
10733	B	429320	1092		
10734	P	429360	2252		
10735	B	429400	1027		
10736	B	429440	1300		
10737	P	429480	2059		
10738	B	429520	1408		
10739	B	429560	1395		
10740	I	429600	3567		
10741	B	429640	1536		
10742	B	429680	1827		
10743	P	429720	2820		
10744	B	429760	1837		
10745	B	429800	1634		
10746	P	429840	3065		
10747	B	429880	1659		
10748	B	429920	2031		
10749	P	429960	3027		
10750	B	430000	2095		
10751	B	430040	2025		
10752	I	430080	3573		
10753	B	430120	1864		
10754	B	430160	1828		
10755	P	430200	2611		
10756	B	430240	1873		
10757	B	430280	2027		
10758	P	430320	2759		
10759	B	430360	2111		
10760	B	430400	1842		
10761	P	430440	2775		
10762	B	430480	1924		
10763	B	430520	1968		
10764	I	430560	3581		
10765	B	430600	1960		
10766	B	430640	2038		
10767	P	430680	2701		
10768	B	430720	1953		
10769	B	430760	1955		
10770	P	430800	2697		
10771	B	430840	1725		
10772	B	430880	1734		
10773	P	430920	2319		
10774	B	430960	1519		
10775	B	431000	1610		
10776	I	431040	2865		
10777	B	431080	1968		
10778	B	431120	2035		
10779	P	431160	2452		
10780	B	431200	1603		
10781	B	431240	1368		
10782	P	431280	2147		
10783	B	431320	1307		
10784	B	431360	1360		
10785	P	431400	1634		
10786	B	431440	1181		
10787	B	431480	1147		
10788	I	431520	2401		
10789	B	431560	1279		
10790	B	431600	1388		
10791	P	431640	1892		
10792	B	431680	1195		
10793	B	431720	1074		
10794	P	431760	1633		
10795	B	431800	1041		
10796	B	431840	1042		
10797	P	431880	1454		
10798	B	431920	1024		
10799	B	431960	985		
10800	I	432000	2239		
10801	B	432040	1000		
10802	B	432080	1048		
10803	P	432120	1647		
10804	B	432160	1193		
10805	B	432200	1365		
10806	P	432240	1677		
10807	B	432280	1306		
10808	B	432320	1243		
10809	P	432360	1868		
10810	B	432400	1300		
10811	B	432440	1271		
10812	I	432480	2767		
10813	B	432520	1235		
10814	B	432560	1171		
10815	P	432600	1765		
10816	B	432640	1195		
10817	B	432680	1417		
10818	P	432720	1834		
10819	B	432760	1536		
10820	B	432800	1313		
10821	P	432840	2035		
10822	B	432880	1064		
10823	B	432920	1136		
10824	I	432960	2944		
10825	B	433000	1257		
10826	B	433040	1264		
10827	P	433080	1740		
10828	B	433120	1322		
10829	B	433160	1164		
10830	P	433200	1984		
10831	B	433240	1309		
10832	B	433280	1587		
10833	P	433320	1939		
10834	B	433360	1534		
10835	B	433400	1349		
10836	I	433440	3559		
10837	B	433480	1392		
10838	B	433520	1620		
10839	P	433560	2128		
10840	B	433600	1614		
10841	B	433640	1403		
10842	P	433680	2447		
10843	B	433720	1328		
10844	B	433760	1577		
10845	P	433800	2006		
10846	B	433840	1627		
10847	B	433880	1316		
10848	I	433920	3622		
10849	B	433960	1239		
10850	B	434000	1209		
10851	P	434040	2246		
10852	B	434080	1368		
10853	B	434120	1558		
10854	P	434160	2149		
10855	B	434200	1769		
10856	B	434240	1608		
10857	P	434280	2386		
10858	B	434320	1627		
10859	B	434360	1815		
10860	I	434400	4017		
10861	B	434440	1515		
10862	B	434480	1556		
10863	P	434520	2373		
10864	B	434560	1597		
10865	B	434600	1735		
10866	P	434640	2600		
10867	B	434680	1721		
10868	B	434720	1540		
10869	P	434760	2716		
10870	B	434800	1443		
10871	B	434840	1566		
10872	I	434880	4353		
10873	B	434920	1519		
10874	B	434960	1561		
10875	P	435000	2659		
10876	B	435040	1498		
10877	B	435080	1362		
10878	P	435120	2567		
10879	B	435160	1576		
10880	B	435200	1693		
10881	P	435240	2487		
10882	B	435280	1737		
10883	B	435320	1620		
10884	I	435360	4710		
10885	B	435400	1470		
10886	B	435440	1555		
10887	P	435480	2447		
10888	B	435520	1628		
10889	B	435560	1496		
10890	P	435600	2599		
10891	B	435640	1437		
10892	B	435680	1627		
10893	P	435720	2417		
10894	B	435760	1835		
10895	B	435800	1717		
10896	I	435840	4799		
10897	B	435880	1391		
10898	B	435920	1464		
10899	P	435960	2614		
10900	B	436000	1528		
10901	B	436040	1768		
10902	P	436080	2574		
10903	B	436120	1631		
10904	B	436160	1434		
10905	P	436200	2505		
10906	B	436240	1516		
10907	B	436280	1599		
10908	I	436320	4828		
10909	B	436360	1643		
10910	B	436400	1528		
10911	P	436440	2417		
10912	B	436480	1315		
10913	B	436520	1534		
10914	P	436560	2470		
10915	B	436600	1232		
10916	B	436640	1296		
10917	P	436680	2142		
10918	B	436720	1212		
10919	B	436760	1349		
10920	I	436800	4941		
10921	B	436840	1269		
10922	B	436880	1457		
10923	P	436920	2273		
10924	B	436960	1277		
10925	B	437000	1331		
10926	P	437040	2241		
10927	B	437080	1257		
10928	B	437120	1446		
10929	P	437160	2254		
10930	B	437200	1139		
10931	B	437240	1187		
10932	I	437280	5243		
10933	B	437320	1816		
10934	B	437360	1361		
10935	P	437400	5428		
10936	B	437440	1133		
10937	B	437480	1019		
10938	P	437520	1608		
10939	B	437560	976		
10940	B	437600	1015		
10941	P	437640	1475		
10942	B	437680	946		
10943	B	437720	911		
10944	I	437760	4915		
10945	B	437800	967		
10946	B	437840	1042		
10947	P	437880	1556		
10948	B	437920	992		
10949	B	437960	992		
10950	P	438000	1457		
10951	B	438040	998		
10952	B	438080	930		
10953	P	438120	1346		
10954	B	438160	757		
10955	B	438200	854		
10956	I	438240	4887		
10957	B	438280	982		
10958	B	438320	978		
10959	P	438360	1416		
10960	B	438400	946		
10961	B	438440	1037		
10962	P	438480	1399		
10963	B	438520	990		
10964	B	438560	996		
10965	P	438600	1454		
10966	B	438640	778		
10967	B	438680	879		
10968	I	438720	4804		
10969	B	438760	945		
10970	B	438800	951		
10971	P	438840	1391		
10972	B	438880	1011		
10973	B	438920	992		
10974	P	438960	1377		
10975	B	439000	914		
10976	B	439040	984		
10977	P	439080	1376		
10978	B	439120	839		
10979	B	439160	914		
10980	I	439200	4894		
10981	B	439240	897		
10982	B	439280	937		
10983	P	439320	1250		
10984	B	439360	933		
10985	B	439400	981		
10986	P	439440	1154		
10987	B	439480	871		
10988	B	439520	883		
10989	P	439560	1205		
10990	B	439600	795		
10991	B	439640	780		
10992	I	439680	4879		
10993	B	439720	972		
10994	B	439760	964		
10995	P	439800	1311		
10996	B	439840	941		
10997	B	439880	979		
10998	P	439920	1318		
10999	B	439960	892		
11000	B	440000	1096		
11001	P	440040	1434		
11002	B	440080	866		
11003	B	440120	780		
11004	I	440160	4864		
11005	B	440200	997		
11006	B	440240	982		
11007	P	440280	1209		
11008	B	440320	903		
11009	B	440360	936		
11010	P	440400	1268		
11011	B	440440	914		
11012	B	440480	979		
11013	P	440520	1364		
11014	B	440560	764		
11015	B	440600	868		
11016	I	440640	4951		
11017	B	440680	1043		
11018	B	440720	1016		
11019	P	440760	1323		
11020	B	440800	1175		
11021	B	440840	1009		
11022	P	440880	1580		
11023	B	440920	914		
11024	B	440960	1031		
11025	P	441000	1477		
11026	B	441040	1701		
11027	B	441080	1276		
11028	I	441120	4116		
11029	B	441160	1091		
11030	B	441200	1064		
11031	P	441240	1445		
11032	B	441280	916		
11033	B	441320	839		
11034	P	441360	1299		
11035	B	441400	910		
11036	B	441440	916		
11037	P	441480	1347		
11038	B	441520	794		
11039	B	441560	796		
11040	I	441600	4114		
11041	B	441640	852		
11042	B	441680	925		
11043	P	441720	1468		
11044	B	441760	985		
11045	B	441800	1032		
11046	P	441840	1503		
11047	B	441880	868		
11048	B	441920	913		
11049	P	441960	1436		
11050	B	442000	725		
11051	B	442040	781		
11052	I	442080	4235		
11053	B	442120	917		
11054	B	442160	825		
11055	P	442200	1430		
11056	B	442240	841		
11057	B	442280	897		
11058	P	442320	1324		
11059	B	442360	887		
11060	B	442400	900		
11061	P	442440	1415		
11062	B	442480	786		
11063	B	442520	815		
11064	I	442560	4188		
11065	B	442600	838		
11066	B	442640	930		
11067	P	442680	1471		
11068	B	442720	893		
11069	B	442760	876		
11070	P	442800	1308		
11071	B	442840	951		
11072	B	442880	933		
11073	P	442920	1595		
11074	B	442960	807		
11075	B	443000	784		
11076	I	443040	4202		
11077	B	443080	987		
11078	B	443120	982		
11079	P	443160	1421		
11080	B	443200	963		
11081	B	443240	973		
11082	P	443280	1410		
11083	B	443320	969		
11084	B	443360	1041		
11085	P	443400	1405		
11086	B	443440	727		
11087	B	443480	748		
11088	I	443520	4180		
11089	B	443560	803		
11090	B	443600	921		
11091	P	443640	1284		
11092	B	443680	817		
11093	B	443720	780		
11094	P	443760	1339		
11095	B	443800	774		
11096	B	443840	828		
11097	P	443880	1065		
11098	B	443920	694		
11099	B	443960	682		
11100	I	444000	4179		
11101	B	444040	756		
11102	B	444080	767		
11103	P	444120	1186		
11104	B	444160	741		
11105	B	444200	820		
11106	P	444240	1174		
11107	B	444280	794		
11108	B	444320	840		
11109	P	444360	1221		
11110	B	444400	533		
11111	B	444440	704		
11112	I	444480	4067		
11113	B	444520	778		
11114	B	444560	751		
11115	P	444600	1198		
11116	B	444640	770		
11117	B	444680	790		
11118	P	444720	1003		
11119	B	444760	733		
11120	B	444800	780		
11121	P	444840	1101		
11122	B	444880	775		
11123	B	444920	724		
11124	I	444960	4193		
11125	B	445000	838		
11126	B	445040	887		
11127	P	445080	1325		
11128	B	445120	947		
11129	B	445160	920		
11130	P	445200	1620		
11131	B	445240	1717		
11132	B	445280	1427		
11133	P	445320	5297		
11134	B	445360	968		
11135	B	445400	934		
11136	I	445440	4930		
11137	B	445480	1095		
11138	B	445520	1019		
11139	P	445560	1357		
11140	B	445600	991		
11141	B	445640	1009		
11142	P	445680	1304		
11143	B	445720	941		
11144	B	445760	1057		
11145	P	445800	1313		
11146	B	445840	849		
11147	B	445880	886		
11148	I	445920	4992		
11149	B	445960	1090		
11150	B	446000	1101		
11151	P	446040	1379		
11152	B	446080	1048		
11153	B	446120	1192		
11154	P	446160	1422		
11155	B	446200	1109		
11156	B	446240	1187		
11157	P	446280	1557		
11158	B	446320	1047		
11159	B	446360	1115		
11160	I	446400	4916		
11161	B	446440	1156		
11162	B	446480	1165		
11163	P	446520	1584		
11164	B	446560	1067		
11165	B	446600	1167		
11166	P	446640	1513		
11167	B	446680	1164		
11168	B	446720	1180		
11169	P	446760	1545		
11170	B	446800	1068		
11171	B	446840	1052		
11172	I	446880	5007		
11173	B	446920	1325		
11174	B	446960	1416		
11175	P	447000	1529		
11176	B	447040	1299		
11177	B	447080	1319		
11178	P	447120	1714		
11179	B	447160	1342		
11180	B	447200	1372		
11181	P	447240	1657		
11182	B	447280	1243		
11183	B	447320	1294		
11184	I	447360	5192		
11185	B	447400	1432		
11186	B	447440	1482		
11187	P	447480	1879		
11188	B	447520	1531		
11189	B	447560	1444		
11190	P	447600	1756		
11191	B	447640	1463		
11192	B	447680	1472		
11193	P	447720	1771		
11194	B	447760	1351		
11195	B	447800	1356		
11196	I	447840	5246		
11197	B	447880	1491		
11198	B	447920	1585		
11199	P	447960	1995		
11200	B	448000	1575		
11201	B	448040	1591		
11202	P	448080	1790		
11203	B	448120	1519		
11204	B	448160	1468		
11205	P	448200	1845		
11206	B	448240	1483		
11207	B	448280	1523		
11208	I	448320	5309		
11209	B	448360	1660		
11210	B	448400	1731		
11211	P	448440	2010		
11212	B	448480	1373		
11213	B	448520	1607		
11214	P	448560	1834		
11215	B	448600	1539		
11216	B	448640	1478		
11217	P	448680	1803		
11218	B	448720	1365		
11219	B	448760	1351		
11220	I	448800	5117		
11221	B	448840	1358		
11222	B	448880	1502		
11223	P	448920	1695		
11224	B	448960	1335		
11225	B	449000	1225		
11226	P	449040	1638		
11227	B	449080	1209		
11228	B	449120	1252		
11229	P	449160	1603		
11230	B	449200	1064		
11231	B	449240	1045		
11232	I	449280	5008		
11233	B	449320	1238		
11234	B	449360	1320		
11235	P	449400	1575		
11236	B	449440	1994		
11237	B	449480	1446		
11238	P	449520	4286		
11239	B	449560	980		
11240	B	449600	1118		
11241	P	449640	1632		
11242	B	449680	1220		
11243	B	449720	1215		
11244	I	449760	3816		
11245	B	449800	1218		
11246	B	449840	1138		
11247	P	449880	1379		
11248	B	449920	1112		
11249	B	449960	1126		
11250	P	450000	1528		
11251	B	450040	839		
11252	B	450080	861		
11253	P	450120	1294		
11254	B	450160	850		
11255	B	450200	912		
11256	I	450240	3893		
11257	B	450280	883		
11258	B	450320	844		
11259	P	450360	1418		
11260	B	450400	838		
11261	B	450440	971		
11262	P	450480	1465		
11263	B	450520	956		
11264	B	450560	1017		
11265	P	450600	1513		
11266	B	450640	918		
11267	B	450680	787		
11268	I	450720	3816		
11269	B	450760	917		
11270	B	450800	1048		
11271	P	450840	1533		
11272	B	450880	1039		
11273	B	450920	952		
11274	P	450960	1710		
11275	B	451000	986		
11276	B	451040	956		
11277	P	451080	1475		
11278	B	451120	687		
11279	B	451160	742		
11280	I	451200	3993		
11281	B	451240	839		
11282	B	451280	908		
11283	P	451320	1370		
11284	B	451360	1207		
11285	B	451400	1108		
11286	P	451440	1593		
11287	B	451480	918		
11288	B	451520	997		
11289	P	451560	1570		
11290	B	451600	1010		
11291	B	451640	1037		
11292	I	451680	3789		
11293	B	451720	971		
11294	B	451760	953		
11295	P	451800	1471		
11296	B	451840	888		
11297	B	451880	941		
11298	P	451920	1352		
11299	B	451960	892		
11300	B	452000	996		
11301	P	452040	1357		
11302	B	452080	776		
11303	B	452120	776		
11304	I	452160	3881		
11305	B	452200	852		
11306	B	452240	876		
11307	P	452280	1275		
11308	B	452320	1062		
11309	B	452360	1356		
11310	P	452400	3786		
11311	B	452440	1416		
11312	B	452480	1252		
11313	P	452520	3981		
11314	B	452560	871		
11315	B	452600	895		
11316	I	452640	4449		
11317	B	452680	916		
11318	B	452720	959		
11319	P	452760	1362		
11320	B	452800	867		
11321	B	452840	886		
11322	P	452880	1303		
11323	B	452920	898		
11324	B	452960	1025		
11325	P	453000	1403		
11326	B	453040	855		
11327	B	453080	870		
11328	I	453120	4323		
11329	B	453160	988		
11330	B	453200	911		
11331	P	453240	1520		
11332	B	453280	1059		
11333	B	453320	990		
11334	P	453360	1496		
11335	B	453400	896		
11336	B	453440	980		
11337	P	453480	1349		
11338	B	453520	824		
11339	B	453560	844		
11340	I	453600	4306		
11341	B	453640	896		
11342	B	453680	997		
11343	P	453720	1641		
11344	B	453760	928		
11345	B	453800	954		
11346	P	453840	1433		
11347	B	453880	917		
11348	B	453920	895		
11349	P	453960	1456		
11350	B	454000	765		
11351	B	454040	780		
11352	I	454080	4239		
11353	B	454120	994		
11354	B	454160	858		
11355	P	454200	1479		
11356	B	454240	913		
11357	B	454280	961		
11358	P	454320	1451		
11359	B	454360	971		
11360	B	454400	1009		
11361	P	454440	1506		
11362	B	454480	858		
11363	B	454520	761		
11364	I	454560	4315		
11365	B	454600	891		
11366	B	454640	974		
11367	P	454680	1380		
11368	B	454720	928		
11369	B	454760	832		
11370	P	454800	1406		
11371	B	454840	795		
11372	B	454880	925		
11373	P	454920	1206		
11374	B	454960	830		
11375	B	455000	670		
11376	I	455040	4298		
11377	B	455080	848		
